,business_id,name,latitude,longitude,address,stars_y,city,is_recommended,attributes.NoiseLevel,attributes.Open24Hours,attributes.BusinessParking.garage,attributes.BusinessParking.validated,attributes.BikeParking,attributes.BusinessParking.valet,attributes.BusinessParking.street,categories_mexican,categories_american,categories_italian,categories_japanese,categories_seafood,categories_chinese,categories_thai,categories_fast_food,categories_vegan,categories_vegetarian
15,to2cGMKdaw7ZHbXMzpfhlA,Filiberto's Mexican Rest,33.4660114,-112.0123338,3218 E Mcdowell Rd,3.142857142857143,PHOENIX,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
16,X2oxkKB-wlu8xV0P8fbfiQ,Mo's Chicken,33.4800487,-112.13470179999999,3505 W Thomas Rd,3.111111111111111,PHOENIX,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
17,vhKUBKcOm8zOLxeS3XM9iA,Rosati's Pizza,33.6418473,-111.99557079999998,"4010 E Bell Rd, Ste 101",2.791044776119403,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
18,frCxZS7lPhEnQRJ3UY6m7A,La Santisima,33.469201,-112.047393,1919 N 16th St,4.2213695395513575,PHOENIX,1,average,,False,False,False,False,True,1,0,0,0,0,0,0,0,1,1
19,l0WauZ92kRg9bu2oxHj4TQ,Aiello's East Coast Italian,33.607105,-112.063427,"777 E Thunderbird Rd, Ste 100",4.046153846153846,PHOENIX,1,average,,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0
20,Yar8jR2a1XA2JuRKfmNDcw,Palms Restaurant,33.6259523,-112.1343378,3502 West Greenway Rd,5.0,PHOENIX,1,,,,,,,,0,0,0,0,0,0,0,0,0,0
21,qVQGfHphxolps16v6g5X-g,Belfiore's Italian Ristorante,33.6308568,-112.03092439999999,15842 N Cave Creek Rd,3.3582089552238807,PHOENIX,0,average,,False,False,,False,False,0,0,1,0,0,0,0,0,0,0
22,Q9zcPQit3OMWoNRLLK7MQg,Chick-fil-A,33.65563,-111.927745,7000 E Mayo Blvd,3.7066666666666666,PHOENIX,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
23,TolwZ3L28or4E8SVTZUf6Q,Spinato's Pizza,33.5378713137,-112.055160999,"1219 E Glendale Ave, Ste 14",4.2165605095541405,PHOENIX,1,average,,False,False,,False,False,0,0,1,0,0,0,0,0,0,0
24,3w66rzZq_rjA1kSmVt5Hew,Subway,33.6556530143,-112.012032084,"3230 E Union Hills Dr, Ste B-125, Union Centre Shoppes",3.5,PHOENIX,0,,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
25,9KzLFQrA_tSBGVDNeZrB8Q,Nick and Willy's Take & Bake,33.606054799999995,-112.06639969999999,13216 N 7th St,3.3333333333333335,PHOENIX,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
26,Ld2hhA3q3cdkptwS1fsYEg,Yogi's Grill,33.714505545,-112.112238407,2450 W Happy Valley Rd,4.0375,PHOENIX,0,average,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
27,r0byBoB7y_IH8uicEvyCqQ,Rack Shack BBQ,33.4942339,-112.05974109999998,1019 E Indian School Rd,3.0,PHOENIX,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
28,BVYvfJiVcQTl9B311z518w,Peter Piper Pizza,33.4884218,-112.0823702,3403 N 7th Ave,3.3703703703703702,PHOENIX,0,loud,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
29,aRRV_ZbRiD65SIi7vAY-iA,Zest of India,33.6264184,-112.01324640000001,"3202 E Greenway Rd, Ste 1617",1.0,PHOENIX,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
30,yX0pOWG_Be9TjGnm0aihVA,Modern  Grove,33.6274599302,-111.978455571,"15530 N Tatum Blvd, Ste 160",2.941896024464832,PHOENIX,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1
31,WaTXG26xbOGffSscvyr-wQ,Spasso Pizza & Mozzarella Bar,33.4483771,-112.07403729999999,"4743 N 20th St, Ste A22A",3.5,PHOENIX,0,average,,False,False,,False,False,0,0,1,0,0,0,0,0,0,0
32,ahfAFuFHO9tfFkoBIkVdmg,Zabari Mediterranean Grill,33.6113539,-111.99855929999998,"3831 E Thunderbird Rd, Ste 3",4.5473684210526315,PHOENIX,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
33,kplbTXzOaUJqP2BwanoYjw,Dino's Ristorante,33.630768475,-112.03124173,15842 N Cave Creek Rd,4.368421052631579,PHOENIX,0,quiet,,False,False,True,False,True,0,0,1,0,0,0,0,0,0,0
34,UrX0UEejKhHzk158VxlQzA,Arizona Polish Festival,33.6195640564,-112.119850159,2828 W Country Gables Dr,4.0,PHOENIX,0,loud,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
35,gKqzpzg2MmINROrgWqalOg,Bill Johnsons Big Apple,33.6386869,-112.1000291,16810 N 19th Ave,2.673076923076923,PHOENIX,0,average,False,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
36,Ndozr_--5-wzyDJ2T7TfpQ,A & J Chicago Style Bar-B-Q,33.525883799999995,-112.047946,6102 N 16th St,3.111111111111111,PHOENIX,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
37,NihPkBRdA1AixuE_98tIrg,Port of Subs,33.4943244,-112.0654164,"635 E Indian School Rd, Ste 102",3.096774193548387,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
38,RQdKieW9hqg898d_S2WwRA,Yogis Grill,33.5076828,-112.04596940000002,1645 E Camelback,3.3793103448275863,PHOENIX,0,average,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
39,1hrX1vHaUgllWH6i876oAw,Mariachi Estrellas Del Pacífico,33.4499672,-112.07022250000001,,5.0,PHOENIX,1,,,,,,,,1,0,0,0,0,0,0,0,0,0
40,cTJjTKz2huGZ-ElScC2pSw,Windsor,33.513575,-112.07338100000001,5223 N Central Ave,4.207991803278689,PHOENIX,1,average,,False,False,True,False,True,0,1,0,0,0,0,0,0,0,0
41,Q47FjaMLjI3v6yo-PHIebQ,Cafe Roma,33.449568,-112.0740163,110 N Central Ave,3.2,PHOENIX,0,,,,,,,,0,0,1,0,0,0,0,0,0,0
42,tylsscXmLq03-DzGI36bIA,Squaw Peak Cafe,33.4791900432,-112.03148782299999,2333 E Thomas Rd,3.1666666666666665,PHOENIX,0,,,,,False,,,0,0,0,0,0,0,0,0,0,0
43,L7os7OGSQ2_evJRLvQg9dw,Wendy's,33.4660683,-112.03065819999999,2346 E McDowell Rd,3.6363636363636362,PHOENIX,0,,,,,True,,,0,0,0,0,0,0,0,1,0,0
44,Lvr6DdVkFI8IMGfRvUcXQA,Little Caesars Pizza,33.466332,-112.15348300000001,"4340 W McDowell Rd, Ste 6",1.0,PHOENIX,0,average,,,,False,,,0,0,0,0,0,0,0,0,0,0
45,tvlHgHfBsmmNFbnFE06sgA,Sonic Drive-In,33.509028,-112.09276509999998,1537 W Camelback Rd,4.142857142857143,PHOENIX,0,average,,False,False,,False,False,0,1,0,0,0,0,0,1,0,0
46,Lqp3uwGJU6CHyys-eerMmQ,La Tolteca Mexican Foods,33.45107,-112.055957,1205 E Van Buren St,3.954248366013072,PHOENIX,1,average,,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0
47,Lv2V5KqRlCl7_S6LKWkGlg,Devil's Greens,33.4534741,-112.0711732,206 E Taylor St,3.2222222222222223,PHOENIX,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1
48,cOWXtCz7F9GQhPIks8gm6Q,SOLO Trattoria,33.5084566429,-112.02767165899999,"2501 E Camelback Rd, Ste 24",4.298507462686567,PHOENIX,1,average,,True,True,True,True,False,0,0,1,0,0,0,0,0,0,0
49,7m1Oa1VYV98UUuo_6i0EZg,Paradise Valley Burger Company,33.639913492199994,-111.995703477,4001 E Bell Rd,4.419607843137255,PHOENIX,1,average,,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0
50,LcYrqMhUO_TITSXFk_SjJA,Sweet Tomatoes,33.6769879109,-111.976226221,"21001 North Tatum Blvd., #93",3.4782608695652173,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,1
51,iGvnkEz2efD9q-Z7ZcasWQ,Papa John's Pizza,33.4954365,-112.01978559999999,2836 E Indian School Rd,1.375,PHOENIX,0,average,,False,False,,False,False,0,0,1,0,0,0,0,0,0,0
52,-voRkfS42YKYsrJ9DV0FxQ,Panda Express,33.378500800000005,-112.0286997,"2434 E Baseline Rd, Ste 101",2.5,PHOENIX,0,average,,False,False,False,False,False,0,0,0,0,0,1,0,1,0,0
53,ZVtjS8Hvq2a6SxHxlehPGg,L'Amore Italian Restaurant,33.5308313643,-112.013368219,3159 E Lincoln Dr,4.377358490566038,PHOENIX,1,average,,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0
54,sfGYIlU3ji6V3c0aWyny5A,Lim's Chinese Restaurant,33.494652,-112.22216759999999,7532 W Indian School Rd,4.166666666666667,PHOENIX,0,quiet,,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0
55,piHJq_NDrOh5SYk3AyQVOg,Chestnut Fine Foods & Provisions,33.5098255809,-111.987097553,"4350 E Camelback Rd, Bldg I-100",3.2478991596638656,PHOENIX,0,average,,False,False,True,False,False,0,1,0,1,0,0,0,0,0,0
56,GmLkyWb_zYrTEp1SpWxHIA,Julia Baker Confections,33.5082687981,-112.03171564600001,"Biltmore Fashion Park, 2502 E Camelback, Ste 130",4.647887323943662,PHOENIX,1,quiet,,True,True,False,True,False,0,0,0,0,0,0,0,0,0,0
57,4NfjvMzUG5rbkxtPg-8pkw,Panda Express,33.538635502199995,-112.048382247,"7000 16th St, Ste 100",2.3461538461538463,PHOENIX,0,average,,,,True,,,0,0,0,0,0,1,0,1,0,0
58,nwHd2MbIGz0SNG8GpFjekw,Los Taquitos,33.5395733,-112.04834601399999,7000 N 16th St,4.158682634730539,PHOENIX,1,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
59,YWjfWHizWgHSsAPGfQChXw,Sonic Drive-In,33.3787187,-111.97966699999999,4740 Baseline Rd,2.0869565217391304,PHOENIX,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0
60,qgHx71_UAWHRySTPMaAJqw,Canyon 49 Grill,33.5123661,-112.1141992,5115 N 27th Ave,2.981132075471698,PHOENIX,0,average,,True,False,True,False,False,0,1,0,0,0,0,0,0,0,0
61,m8qJtl3l6QXJMnNxN6LQRQ,Jennifer's Catering & Events,33.4951613,-112.00414520000001,"3603 E Indian School Rd, Ste A",3.6666666666666665,PHOENIX,0,,,,,,,,0,1,0,0,0,0,0,0,0,0
62,9VEJkUd0eHIlKmCu0flvBw,Papa John's Pizza,33.395649924000004,-112.07373999100001,5602 S Central Ave,3.2857142857142856,PHOENIX,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
63,STmoasVuj_h-XYqqPEoxTg,Domino's Pizza,33.4949799,-112.22340009999999,7606 W Indian School Rd,1.3333333333333333,PHOENIX,0,very_loud,,,,False,,,0,0,0,0,0,0,0,0,0,0
64,T-KniGykrZ46ZC9plOTspw,PHX Burrito House,33.4963856007,-112.083983186,4140 N 7th Ave,4.354347826086957,PHOENIX,1,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
65,9y1uLUHxZ3m_4KzydQj9YQ,Wingstop,33.4797947633,-111.994190819,4041 E Thomas Rd,3.033333333333333,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
66,FTdEGDDVRrDmVbzHmC91wQ,Kneaders Bakery & Cafe,33.6408668108,-112.058558867,1150 E Bell Rd,4.016666666666667,PHOENIX,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
67,xsFeeqZS6PoVvwseEefzEw,PastaBAR,33.4558709,-112.07228319999999,705 N 1st St,3.4070796460176993,PHOENIX,0,,,False,False,,False,True,0,0,1,0,0,0,0,0,0,0
68,XAt9Km4EIM6EE7LXwfB2Vg,Carl's Jr 7091,33.64002979999999,-112.03133400000002,2343 E Bell Rd,2.8181818181818183,PHOENIX,0,average,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
69,-LVpf-mKjrWT51JgCY3gRQ,McAlister's Deli,33.602801436,-111.97813383299999,12847 N Tatum Blvd,4.009615384615385,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
70,3l5TusofKjr8rk6-DDtuoQ,Rotana,33.6381711,-112.0626543,830 E Greenway Pkwy,3.623076923076923,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
71,83cVpTJNyzv9lJ20vzBgdg,Pizza on 40th,33.4940588,-111.99582679999999,3937 E Indian School Rd,4.0125,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
72,aIZQF2UCLv6ru-zsPK4H2Q,Texas BBQ House,33.399961,-112.0294348,5037 S 24th St,4.426934097421204,PHOENIX,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
73,2ADoawEfSAZpnQSwVEo5Ig,Sonic Drive-In,33.642626799999995,-112.1003364,17238 N 19th Ave,2.066666666666667,PHOENIX,0,average,,False,False,False,False,False,0,1,0,0,0,0,0,1,0,0
74,ZDdEtIFhLsoydDvB8joYrA,Lucky's Pizza,33.6556294,-112.01546499999999,3130 E Union Hills Dr,3.3333333333333335,PHOENIX,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
75,jFVcpqn1Q85AEDGQDv91mg,Ya Hala!,33.6395267082,-112.032832091,2301 E Bell Rd,4.235294117647059,PHOENIX,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
76,sgyc0SN3pWJWTYc9w-PVmQ,Panda Gourmet,33.5682459,-112.100125,9020 N 19th Ave,3.6,PHOENIX,0,average,,False,False,,False,False,0,0,0,0,0,1,0,0,0,0
77,p9uc6E8UR9Y3Bftj8g5AZA,McDonald's,33.6550622,-112.1335065,3434 W Union Hills Dr,1.8333333333333333,PHOENIX,0,,,,,True,,,0,0,0,0,0,0,0,1,0,0
78,4c1IWqXjJxcdV9Y91xsJNQ,Dairy Queen,33.3990049,-112.0724706,5217 S Central Ave,3.6,PHOENIX,0,,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
79,lf-knzhWrrzumHIEoBntxg,Pho 35,33.5530966,-112.1357952,3515 W Northern Ave,3.6666666666666665,PHOENIX,0,quiet,,,,,,,0,0,0,0,0,0,0,0,0,0
80,04Iq42i8lm50Lvdj1j3DCQ,Gretalian,33.5163421,-112.0822543,5341 N 7th Ave,3.25,PHOENIX,0,,,False,False,,False,False,0,1,1,0,0,0,0,0,0,0
81,5l8S70308R_Osh3hm2zj3Q,Hot Bagels and Deli,33.7991098079,-112.130926219,34640 N Valley Pkwy,4.181818181818182,PHOENIX,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
82,pxv5jBUOgsg6Rf6Z88e4mg,The Attic Ale House,33.494594,-111.98934479999998,4247 E Indian School Rd,4.056379821958457,PHOENIX,1,average,,False,False,True,True,False,0,1,0,0,0,0,0,0,0,0
83,fbUKZMGNdzQbb3zksGlQXg,Down South Restaurant,33.446027930999996,-112.03082598700001,124 S 24th St,3.0,PHOENIX,0,quiet,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
84,KZ9v7M1A5t6OMDghR64_5g,12 East Cafe,33.446778,-112.05671399999999,1153 E Jefferson St,3.25,PHOENIX,0,,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
85,sU1sSEOHvd4ex72miOKMEQ,Blimpie,33.4738083448,-111.98677592700001,"2303 N 44th St, Ste 16",3.56,PHOENIX,0,quiet,,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0
86,a_E-rLe2zcyX-X4FKhWWRg,Tacos Maricos Sinaloa,33.4662224,-112.11975520000001,2802 W McDowell Rd,2.5,PHOENIX,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
87,cJjUslSTMtUU2lG8BKCX6A,Filibertos Mexican Food,33.305824557,-112.05362543700001,1322 E Chandler Blvd,2.0,PHOENIX,0,,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
88,01cFftHZc98jNJfJrLEJ5g,Hookmeup Gourmet Sandwiches,33.306664500000004,-111.9799023,"15425 S 48th St, Ste 116",4.331081081081081,PHOENIX,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0
89,iUbDIvZ0FuATXmnCkk0KeQ,Mariscos Ensenada 7,33.5981674,-112.150726,4212 W Cactus Rd,3.1666666666666665,PHOENIX,0,average,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
90,opKWjqkJH2_cq_9t3r1RSw,Quiznos,33.6790374,-112.0300807,"21043 N Cave Creek Rd, Ste A2",3.0,PHOENIX,0,quiet,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
91,rZy_R2plYStLFyZR92WNZw,China Star Super Buffet,33.5674031,-112.1350865,3507 W Dunlap Ave,2.857142857142857,PHOENIX,0,average,,False,False,,False,False,0,0,0,0,0,1,0,0,0,0
92,jG46RAFm2kWshUIZ4HoJtg,Tadka Sizzles,33.6417888,-111.9947311,"4030 E Bell Rd, Ste 101",3.1818181818181817,PHOENIX,0,quiet,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
93,wMCpQoNfwX3B3KfJUfdwAg,Taco Bell,33.462309000000005,-112.16900600000001,1220 North 51st Ave,4.333333333333333,PHOENIX,0,,,,,False,,,1,0,0,0,0,0,0,1,0,0
94,V1wBDq0zqq2dlyQvzD5PaA,101 Bistro,33.449799,-112.07471399999999,101 N 1st Ave,3.2857142857142856,PHOENIX,0,,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
95,EwldVuxL-KJaIxxi2FApNw,Arby's,33.6842049,-112.1072844,2220 W Deer Valley Rd,3.0555555555555554,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
96,-Ma5JqzuI_3xIAtpNJfQ2g,Krachai Thai Kitchen,33.624816700000004,-112.1310047,3361 W Greenway Rd,4.241176470588235,PHOENIX,1,quiet,,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0
97,Ysd8pj0sZpfPq0xNQd8fXA,Filiberto's Mexican Food,33.450595,-112.029835,209 N. 24th St,2.5555555555555554,PHOENIX,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
98,Qb1tuREKTsyVKO6DiDQXgg,Mi Familia Mexican Food,33.7135776,-112.2023003,"25155 N 67th Ave, Ste 138",3.0238095238095237,PHOENIX,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
99,edskUGX_9FHCFnDG2ETKIw,Bourbon Jacks,33.655381524,-111.926875666,"7000 E Mayo Blvd, Bldg 5",3.4850299401197606,PHOENIX,0,average,,False,False,True,False,True,0,1,0,0,0,0,0,0,0,0
100,bbMJNMWjd7n2ztcE79ZwfQ,The Blue Moon,33.450865500000006,-112.0187997,2911 E Van Buren St,1.6666666666666667,PHOENIX,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
101,_Wcp-JfSzhjplX0J1Q_5OA,Chefs At Your Home,33.500981,-112.02764099999999,2507 E Roma Ave,5.0,PHOENIX,1,,,,,,,,0,0,0,0,0,0,0,0,0,0
102,BZhmsHFyyj_mKkBdPvIgAw,Port of Subs,33.4069946,-111.98087,"4645 E Broadway, Ste 101",3.45,PHOENIX,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
103,XWafv9_J7TUOO4PbEcIFJA,Ramiro's Mexican Food,33.640258700000004,-112.0936145,1618 W Bell Rd,3.92,PHOENIX,0,quiet,,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0
104,w3-INmhtrrRQUTsNUshyDw,Charleys Grilled Subs,33.574153,-112.12409,"9617 Metro Pkwy W, Ste MM06",4.0,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
105,IsIKU8ndr3aU5sFTb4LuPA,Drip Coffee Lounge,33.474169599999996,-112.0648051,2325 N 7th St,3.4242424242424243,PHOENIX,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
106,vHJel2jZ5ojlXqIEOETJHw,McDonald's,33.523757,-112.10858300000001,2305 W Bethany Home Rd,2.5,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
107,ocXPQsWEpC0KF6tZezEBpA,Hal O Penos,33.5525040469,-112.13471284200001,3515 W Northern Ave,3.2857142857142856,PHOENIX,0,quiet,,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0
108,Bq0LXZcOrZdkeM4kCy31lw,Olive Branch Market,33.5519968438,-112.136526145,3581 W Northern Ave,2.3333333333333335,PHOENIX,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
109,N6TlJ00AYkwb5P4sOiR3Xw,Pete's Fish & Chips,33.4513855,-112.11653629999999,2628 W Van Buren St,3.0,PHOENIX,0,loud,,False,False,True,False,False,0,0,0,0,1,0,0,0,0,0
110,Gf-LNRph_6DML9SB7nkjtw,Off Da Hook Soul Food,33.538913,-112.097523,1804 W Glendale Ave,3.6354166666666665,PHOENIX,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
111,eVNio5bnzrLPuebbgnKVzw,Einstein Bros Bagels,33.6397804,-112.15240290000001,"4304 W Bell Rd, Ste B",2.6774193548387095,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
112,mJHoOJH10A-cjtRdQCV6ow,Sacred Hogan Navajo Frybread,33.4951559,-112.0629953,842 E Indian School Rd,3.390625,PHOENIX,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
113,UmfpoTxp4QdgQvswf8YxXw,El Caprichoso Hot Dogs Estilo Sonora,33.479886,-112.134721,2826 N 35th Ave,4.857142857142857,PHOENIX,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
114,B198jEItQSF7xQhRADUW6Q,Taco Bell,33.476956,-111.986944,2601 North 44th Street,3.0555555555555554,PHOENIX,0,loud,,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0
115,QnZ7YUoAJNP99oFkS9IpXw,Pizza by Napoli,33.6091809161,-112.13315261,3425 W Thunderbird Rd,4.139130434782609,PHOENIX,1,average,,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0
116,aL6HK8EBNMPUWm3zi8xtew,Jack in the Box,33.5669469,-112.09922649999999,8951 N 19th Ave,2.111111111111111,PHOENIX,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
117,AS0DHJWaQTw2C6M1u6nuuA,Subway,33.390618599999996,-112.1369049,6150 S 35th Ave,2.5,PHOENIX,0,quiet,,False,False,,False,False,0,0,0,0,0,0,0,1,0,0
118,sByhyN_S2FgNnPl5pqY0Ow,Pizza Mia,33.524373970700005,-112.149998081,6005 N 43rd Ave,3.9615384615384617,PHOENIX,0,loud,,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0
119,CjQvM7br7cAhn6N8O8fdVA,On The Border Mexican Grill & Cantina,33.678615,-111.97460659999999,21001 N Tatum Blvd,2.75,PHOENIX,0,,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
120,8jHr3atzErzItizENMkpzQ,Burger King,33.6400106521,-112.053153701,1375 E Bell Rd,2.0,PHOENIX,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
121,gpjvSxIQZsgaEqmQ8RUqvw,Steamers Genuine Seafood,33.5096101,-112.0257117,2576 E Camelback Rd,3.15,PHOENIX,0,,,False,False,,False,False,0,0,0,0,1,0,0,0,0,0
122,jaoIDcqPZVXwwSPXFRSC-Q,Ncounter,33.4582542315,-112.075220585,"888 N 1st Ave, Ste 114",4.1,PHOENIX,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
123,f1aiuS43bRV1sqGTMlLRWQ,Mr Scrib's Pizza,33.7135744,-112.2023261,"25155 N 67th Ave, Ste A-134",3.5555555555555554,PHOENIX,0,quiet,,,,,,,0,0,0,0,0,0,0,0,0,0
