,business_id,name,latitude,longitude,address,stars_y,city,is_recommended,attributes.NoiseLevel,attributes.Open24Hours,attributes.BusinessParking.garage,attributes.BusinessParking.validated,attributes.BikeParking,attributes.BusinessParking.valet,attributes.BusinessParking.street,categories_mexican,categories_american,categories_italian,categories_japanese,categories_seafood,categories_chinese,categories_thai,categories_fast_food,categories_vegan,categories_vegetarian
43,7-p1-QG4a1-kWoPFI2mUYg,Annabelle's Dining & Lounge,33.406710600000004,-111.68157279999998,425 S Power Rd,2.6923076923076925,MESA,0,average,,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0
44,6EYmMjaQU0UHjA8PbQKI7Q,Subway,33.3954461,-111.68415139999999,1145 S Power Rd,3.6666666666666665,MESA,0,average,,,,True,,,0,0,0,0,0,0,0,1,0,0
45,B-pELAaG6vPfa3eQAUk98A,Sushi Stop Udon & Grill,33.3626731,-111.87802450000001,"2023 W Guadalupe Rd, Ste 14",4.674698795180723,MESA,1,quiet,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
46,QpSUvreiuTGDjZ8dMKYDTg,Four Points by Sheraton Mesa-Gateway Airport,33.308194131,-111.68498499100001,6850 E Williams Field Rd,3.6774193548387095,MESA,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
47,g8adhQQp3NDCA6GcHJ7szQ,Modern Grove,33.437488300000005,-111.78861450000001,"1958 E Brown Rd, Ste 103",3.3394495412844036,MESA,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
48,rYPpbhnucRdLmpmcjUqoFA,El Bigo Taco,33.408596754,-111.822775923,202 E Broadway Rd,4.3076923076923075,MESA,0,loud,,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0
49,VxgjMl8tQrT4idJW_z8daA,Carrabba's Italian Grill,33.3846806,-111.6795479,1740 S Clearview Ave,3.894308943089431,MESA,1,average,,False,False,True,False,False,0,0,1,0,1,0,0,0,0,0
50,cAwyXwW_IfaXVCkX_lL25g,Baja Fresh Mexican Grill,33.379618,-111.75704499999999,3420 E Baseline Rd,3.0714285714285716,MESA,0,average,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
51,PoF4lo92h-oREht66m9JSw,Grandma's Kitchen,33.414848,-111.84026580000001,405 W Main St,2.7333333333333334,MESA,0,average,,False,False,,False,True,0,1,0,0,0,0,0,0,0,0
52,v9EqcuA6eUvriLRwxbxQNw,Amazing Jake's Food & Fun,33.3800841817,-111.79100895799999,1830 E Baseline Rd,2.8444444444444446,MESA,0,very_loud,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
53,2pMT5SBfn4oGr_Ae1tp8vQ,JJ Madisons,33.4238866,-111.68509990000001,430 N Power Rd,3.034782608695652,MESA,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
54,QprhQn2o-KbsfG1yKRmEmQ,Jack in the Box,33.414378899999996,-111.873954,1945 W Main St,2.3333333333333335,MESA,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
55,RF8OASm57WJtWG3tk69qVA,Jimmy John's,33.3933592,-111.86896589999999,1730 W Southern Ave,2.782608695652174,MESA,0,very_loud,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
56,DtSfgYvhcUA1vda_Ypj7cQ,Filiberto's Mexican Food,33.416045399999994,-111.6863577,6728 E. Main St,1.75,MESA,0,,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
57,qdd1DHfeKHE72_djJxCJdQ,Macayo's Mexican Table,33.3796472,-111.87834299999999,1920 S Dobson Rd,3.0046296296296298,MESA,1,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
58,KzCyiOcmnJR08P7PyJ4knQ,Coco's Bakery & Restaurant,33.378957,-111.87573200000001,1862 W Baseline Rd,2.9545454545454546,MESA,0,average,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
59,whTqmbE6OzlJUhm_vMtKqw,Pizza Hut,33.379344,-111.787194,2056 E Baseline Rd,2.411764705882353,MESA,0,average,,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0
60,EJs6fYFdecCjXq8pCsA2dA,Papa Kelsey's Pizza & Subs,33.416708,-111.634091,9124 E Apache Trl,3.927536231884058,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
61,R8d_LNHUt7GTZtQSeM-uAg,Wienerschnitzel,33.3918659024,-111.71898365,1225 South Higley,2.875,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
62,QtNvhMHwbSrrRtaOwXeYJA,Pizza Pie Cafe,33.390567,-111.6903269,"6555 E Southern Ave, Ste B44",3.2777777777777777,MESA,0,loud,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
63,uAyXrnFaXw2FBiYnmncDuw,Famous Dave's,33.435509595300005,-111.86912430299999,1011 N Dobson Rd,3.799043062200957,MESA,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
64,9PBfeIO-4_oNTJ_pfyesUQ,Subway,33.3940553,-111.75427759999998,3550 E Southern Ave,2.6,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
65,E-rwWFxwtKQm-IoAwnTh2Q,Ariana's Kabob & Gyros,33.394408,-111.718791,1155 S Higley Rd,3.5,MESA,0,quiet,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
66,uFMOQUE4TsxEt7ifnblBpg,Dickey's Barbeque Pit,33.380230600000004,-111.68856140000001,"1914 S Power Rd, Suite 101",2.9130434782608696,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
67,lsKv0IDdj3c6Y8bT6taxSA,Lucky Lou's American Grill,33.4510401,-111.682255,1929 N Power Rd,3.96,MESA,1,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
68,m6XI2DDUqsg9blBD1IAnNA,Road House Grill,33.416189,-111.67989299999999,7000 E Main St,3.3333333333333335,MESA,0,,,,,False,,,0,1,0,0,0,0,0,0,0,0
69,3Mc-LxcqeguOXOVT_2ZtCg,Waldo's BBQ,33.4158582417,-111.73241129,4500 E Main St,3.7814814814814817,MESA,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
70,YRRB-tAAXYX92KOU7uSg2w,Steel City Pierogi,33.3861257327,-111.61540512,,3.857142857142857,MESA,0,,,,,False,,,0,0,0,0,0,0,0,0,0,0
71,O-KCkhDi2BKSke4Uvild6g,Jen's Pizzeria,33.415046399999994,-111.74634040000001,"3929 East Main St, Ste 16",3.75,MESA,0,quiet,,,,False,,,0,0,0,0,0,0,0,0,0,0
72,iJBnqweAPDTCfyMcRrG90w,Giant Hamburgers,33.4064076,-111.77165420000001,"2753 E Broadway Rd, Ste 104",4.282798833819242,MESA,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
73,_4UK9z9ycMPd9AWxJBD1Gw,New China Buffet,33.4149073,-111.80579240000002,1159 E Main St,2.6153846153846154,MESA,0,very_loud,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
74,w-SkKR92IBQMJmI_pUjKGw,L & L Hawaiian Barbecue,33.384163,-111.803119,"1641 S Stapley Dr, Ste 103",4.310344827586207,MESA,0,average,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
75,Y441_3bKYom62PQWhG_5Gg,Waffle House,33.451508399999994,-111.7212131,5055 E McKellips Rd,3.3461538461538463,MESA,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0
76,RvMdC1gcJyVoj3RXPPdAyQ,Jack in the Box,33.451084,-111.840723,427 W McKellips Rd,4.125,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
77,J5lgLvoKPzNqGCGPbznh-Q,China Express,33.379529600000005,-111.87690020000001,1940 W Baseline Rd,3.9,MESA,0,quiet,,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0
78,82mWTnfbGDE1jJ2NDMxfNw,Pita Jungle,33.3935343,-111.87177820000001,1850 W. Southern Ave.,3.7818930041152266,MESA,1,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,1
79,5PwYiNSkeiwmrnyOBj5IMQ,Carl's Jr,33.3815112,-111.7400121,1916 S Greenfield Rd,3.0,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
80,24YIAXzArY1w2GXzoUbcmw,Wok In,33.4158101,-111.66879660000001,7530 E Main St,3.8130841121495327,MESA,1,quiet,,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0
81,2g6x4ISNiMxFnotBuwmZmw,Dos Gringos,33.3797662984,-111.74095173100001,1958 S Greenfield Rd,2.7155172413793105,MESA,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
82,p-_P8826nhtfqGmhMHW_Jg,Julie's Chicken and Waffles Just Soul Babee,33.3892,-111.86058,1445 W Southern Ave,4.666666666666667,MESA,0,average,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
83,pYZnKIv0z-UxrpgBjp_z1w,Kokobelli Bagel Cafe,33.394607,-111.683508,1155 S Power Rd,3.8967741935483873,MESA,1,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
84,OQH2cl8SPWp9HR5S_CXFgA,Subway,33.406608,-111.77298600000002,2753 E Broadway Rd,1.75,MESA,0,,,False,False,,False,False,0,0,0,0,0,0,0,1,0,0
85,iBvF9Oy9UdOrXvTlxNHyqw,La Casa De Juana,33.393232399999995,-111.8736482,1976 W Southern Ave,3.6875,MESA,0,average,,False,False,True,False,False,1,0,0,0,1,0,0,0,0,1
86,nOpytM8qazjVf2Gu0bqWmg,Josephine's Italian Restaurant,33.364446,-111.669196,7641 E Guadalupe Rd,3.0,MESA,0,quiet,,False,False,,False,False,0,0,1,0,0,0,0,0,0,0
87,3yb5khz4PCjiHI4ZbxfitA,Pizza Hut,33.41447,-111.628556,"9333 East Apache Trl, Ste 101",2.1666666666666665,MESA,0,,,,,,,,0,0,1,0,0,0,0,0,0,0
88,CtIQFYX_XRf3N41LLSpUjg,Mango Thai,33.3880679,-111.841425,"1440 S Country Club Dr, Ste 10",3.1666666666666665,MESA,0,quiet,,False,False,,False,False,0,0,0,0,0,0,1,0,0,0
89,o1SDx95NHJY47dkSCvRnGQ,Chipotle Mexican Grill,33.3255763881,-111.68760279,"4984 S Power Rd, Ste 107",3.2888888888888888,MESA,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0
90,-oSII3bw90cvyLmgsHgmpg,Mokis Hawaiian Grill,33.395095899999994,-111.75276229999999,3614 E Southern Ave,3.4864864864864864,MESA,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
91,05SEa-U2s2EBjfCEuI290Q,Hot Dog on a Stick,33.3892,-111.86058,1445 W Southern Ave,3.8333333333333335,MESA,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
92,kEc9uZmCXyM_XbdQyYBeEw,Long Wong's Dobson,33.408847922,-111.875260212,"502 S Dobson Rd, Ste 16",3.75,MESA,0,average,,,,True,,,0,0,0,0,0,0,0,0,0,0
93,jnEeU5rAhKt-ORxk9L1LYw,Fat Willy's,33.377353899999996,-111.61995619999999,"9937 E Baseline Rd, Ste 101",2.287878787878788,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
94,ZhO6_8Vc-zfRxvDDvDBynA,Nekter Juice Bar,33.3796235,-111.7559876,"3440 East Baseline Rd, Ste 103",3.9450549450549453,MESA,1,quiet,,False,False,True,False,True,0,0,0,0,0,0,0,0,0,0
95,iwaxS9C2dDO5ttLdpa2S9g,Ned's Krazy Sub,33.3828992579,-111.59998107700001,"101 S Signal Butte Rd, Ste 101",4.333333333333333,MESA,0,,,,,False,,,0,1,0,0,0,0,0,0,0,0
96,Aeg__6qMf9-1Fo7TZ1RkHA,The Trough Bar & Grill,33.415113399999996,-111.6302233,9303 E Apache Trl,3.0434782608695654,MESA,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
97,qMJCVx6-ZYvZQHlfrZ_cug,Big Bowl Restaurant,33.408271899999995,-111.79028229999999,1910 E Broadway Rd,4.297297297297297,MESA,0,quiet,,False,False,True,False,False,0,0,0,0,0,1,0,1,0,0
98,EYLT-7qniN0WGrfgVwmwnQ,Rolbertos Restaurante,33.4153368,-111.84436670000001,606 W Main St,4.615384615384615,MESA,0,quiet,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
99,GWv_NfJzBlpEbCTthrWa9Q,The Grill On Main,33.415473999999996,-111.835051,124 W Main St,2.8214285714285716,MESA,0,quiet,,False,False,,False,True,0,1,0,0,0,0,0,0,0,0
100,H_kmGpsFi5siSe6czjtoCg,China Panda Buffet,33.390451899999995,-111.8411642,1326 S Country Club Dr,2.6666666666666665,MESA,0,,,False,False,,False,False,0,0,0,0,0,1,0,0,0,0
101,0PO-AN12WzQKh2qnxYNbeg,Contigo Peru,33.363255,-111.86058100000001,"1245 W Guadalupe Rd, Ste B-8",3.8771929824561404,MESA,0,average,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
102,JznTpiPQVpfnV7mEw6PpOQ,Papa Murphy's,33.4520489,-111.8035837,1242 E. McKellips Road,4.111111111111111,MESA,0,average,,,,,,,0,0,0,0,0,0,0,0,0,0
103,zWLosp9soUtbEAe6oldrqQ,Swan Thai,33.3938467,-111.721011,5110 E Southern Ave,3.52,MESA,0,quiet,,False,False,,False,False,0,0,0,0,0,0,1,0,0,0
104,Oe6cb42EkFvIWwEIooY-OQ,BJ's Restaurant & Brewhouse,33.385447,-111.68924299999999,6622 E Superstition Spgs Blvd,3.4159663865546217,MESA,1,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
105,dqSHsdKjsLXP8lqloBDPXg,Sonic,33.451475699999996,-111.8167229,647 E McKellips Rd,1.75,MESA,0,quiet,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
106,cdPnRYnfKrbeEUAoSJONtw,Tqla,33.381723,-111.754566,1840 S Val Vista Dr,3.593073593073593,MESA,1,average,,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0
107,5g5iV8w6SK9KHtcbhwGirg,Old Chicago,33.3832251,-111.68374640000002,6821 E Superstition Springs,3.25,MESA,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
108,-c_MUp1XdJnC8LofTEPLTA,Red Brick Pizza,33.4317278536,-111.84322357200001,"1041 N Dobson Rd, Ste 102",3.1666666666666665,MESA,0,,,False,False,,False,False,0,0,0,0,0,0,0,1,0,0
109,A-tuGeY27KN2OGE9D-tkbw,Bread Basket,33.4235200243,-111.76999356600001,"2820 E University Dr, Ste 110",4.303030303030303,MESA,0,quiet,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
110,80gdzmn-E3IaXK7Z6qzC6A,Costa Vida Fresh Mexican Grill,33.3836669831,-111.75681193700001,"1744 S Val Vista Dr, Ste 106",3.5527950310559007,MESA,1,average,,False,False,True,False,False,1,1,0,0,0,0,0,0,0,0
111,mRUVMJkUGxrByzMQ2MuOpA,Beast of Bourbon Bar & Grill,33.3749755,-111.6871525,2235 S Power Rd,3.5555555555555554,MESA,0,,,,,,,,0,1,0,0,0,0,0,0,0,0
112,7yY_jzvV75Zv52dfn9PIkQ,Sarku Japan,33.389476699999996,-111.86045449999999,"1445 W Southern Ave, Ste 2158",3.8333333333333335,MESA,0,,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
113,rXskMt3Y_Bs1PiGKN3N3sg,Fat Willy's,33.3837447,-111.74318429999998,"1762 S Greenfield Rd, Ste 111",2.6265060240963853,MESA,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
114,Ns4tjgLfqR1qawGlNFROBA,SN Pacific Rim Asian Kitchen,33.3794154,-111.80530949999999,1236 E Baseline Rd,3.7181818181818183,MESA,1,average,,False,False,True,False,False,0,0,0,0,0,1,0,1,0,0
115,eobkI2jIFXjdUiv-5LCV9w,Pizza Hut,33.3780412,-111.638686,"9053 E Baseline Rd, 105A",2.0833333333333335,MESA,0,,,,,,,,0,0,1,0,0,0,0,0,0,0
116,vCRgJTNdWcKuN8rxjvo8Xw,Jack in the Box,33.415517699999995,-111.70273929999999,5965 E Main St,2.4285714285714284,MESA,0,quiet,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
117,ISk87T1Va8tV2HlpgWQ8mA,Village Mini Market,33.437863,-111.788255,1224 N Gilbert Rd,3.5,MESA,0,quiet,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
118,bsauQzwixetBDjA7SqUlVA,Crackers & Co Cafe,33.3840839,-111.84369640000001,"535 W Iron Ave, Ste 131",4.3034934497816595,MESA,1,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
119,y7CMNXCilj1M1U93F7v0KQ,Smashburger,33.378931300000005,-111.6873472,"6807 E Baseline Rd, Ste 101",2.95,MESA,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
120,YHWjW9GLcuNtnh_xdCSOeA,Pizza Fresh,33.3794143,-111.7541038,1940 S Val Vista Dr,4.333333333333333,MESA,0,quiet,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
121,Jhz-8IqPf_2YUWsbGFyDNA,The Cutting Board Bakery & Cafe,33.374984999999995,-111.68716299999998,"2235 S Power Rd, Ste 116",4.2207357859531776,MESA,1,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0
122,lN7TT9a9k1th0aTyVwfbVw,Hambone Sports Bar and Grill,33.4146651,-111.8118445,903 E Main St,3.689655172413793,MESA,0,loud,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
123,1I555FApTVfQA9QR9GyIMg,Greenfield's Deli,33.3919569997,-111.73568690399999,4437 E Southern Ave,3.769230769230769,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
124,IW2aHAzU5p60T7xUTLPaIw,Kneaders Bakery & Cafe,33.4660512656,-111.68762203600001,6611 E McDowell Rd,2.806451612903226,MESA,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
