,business_id,name,latitude,longitude,address,stars_y,city,is_recommended,attributes.NoiseLevel,attributes.Open24Hours,attributes.BusinessParking.garage,attributes.BusinessParking.validated,attributes.BikeParking,attributes.BusinessParking.valet,attributes.BusinessParking.street,categories_mexican,categories_american,categories_italian,categories_japanese,categories_seafood,categories_chinese,categories_thai,categories_fast_food,categories_vegan,categories_vegetarian
14,EgGdnaotJpPvxCFyZPJeUw,Pizza Hut,36.238059,-115.21034099999999,4945 W. Craig Road,2.1538461538461537,LASVEGAS,0,average,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
15,AfL8Ds7ex73tfVbq3EFWKg,Baja Fresh,36.1594825,-115.28745079999999,"8780 W Charleston Blvd, Ste 100",5.0,LASVEGAS,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
16,WMj5Uj04pAqFxLMnJQcQqw,Panda Express,36.1220839,-115.16803159999999,3355 Las Vegas Blvd S,2.7049180327868854,LASVEGAS,0,average,,True,False,False,False,False,0,0,0,0,0,1,0,1,0,0
17,RGmBfqdFb0giLPG-SZbQUQ,Christy Candy Shop,36.124902,-115.13471000000001,3542 S Maryland Pkwy,3.0,LASVEGAS,0,,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
18,NoSj3hV8Rlz_gUsOL4_EjQ,Jack's Pub,36.1444404,-115.17443859999999,2416 W Sahara Ave,2.380952380952381,LASVEGAS,0,average,,,,True,,,0,0,0,0,0,0,0,0,0,0
19,SlelFNxQz5PJbl6kkjI0OA,Makino,36.015136299999995,-115.1184733,9570 S Eastern Ave,2.857142857142857,LASVEGAS,0,,,False,False,,False,False,0,0,0,1,0,0,0,0,0,0
20,sUMi2q41l4AzOsmJMRY8zQ,Del Mar Deli,36.0115411891,-115.175896473,9777 Las Vegas Blvd S,3.361344537815126,LASVEGAS,0,loud,,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0
21,_ewxwEwJM-IYfIYnKpQOZw,Mexicali Raspados,36.100688299999995,-115.10108329999998,4865 S Pecos Rd,4.361702127659575,LASVEGAS,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
22,EEePiBwchl-TIBVcTdE0RA,McDonald's,36.098909,-115.17555700000001,"Excalibur Food Court, 3850 Las Vegas Blvd S",2.1538461538461537,LASVEGAS,0,very_loud,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
23,yIZROHhe6hfmmzLCtTIEJQ,Tootie's Place,36.0680033,-115.17644579999998,6601 Las Vegas Blvd S,2.0,LASVEGAS,0,,,,,,,,0,0,0,0,0,0,0,1,0,0
24,KhWl4Mwhm_Oqq0zIIz-0wQ,Carnival World & Seafood Buffet,36.117506,-115.18884399999999,3700 W Flamingo Rd,2.5039370078740157,LASVEGAS,0,average,,True,False,False,True,False,0,0,0,0,1,0,0,0,0,0
25,v0byOL8VL6v6muGa1anxFA,The Hummus Factory,36.143204100000005,-115.26286599999999,"7875 W Sahara Ave, Ste 101",4.589622641509434,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
26,aNe8ofTYrealxqv7VtFTuw,Sierra Gold,36.0703249,-115.22495249999999,6515 S Jones Blvd,3.358139534883721,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
27,pidpBdWsOFfe7pWypBIoiQ,Miga Korean Bistro,36.114600200000005,-115.22522109999998,6112 W Flamingo Rd,4.238095238095238,LASVEGAS,0,quiet,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
28,PgJgpW4TKQ8IoALH2Yq-zA,Bayside Buffet at Mandalay Bay,36.091219260100004,-115.1758039,3950 S Las Vegas Blvd,2.8268858800773695,LASVEGAS,0,average,False,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0
29,w55IYhyLHUdsRlo_EvMmNQ,Table 89,36.291436499999996,-115.2870159,"7160 North Durango Dr, Ste 110",3.25,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
30,7kO8bObVGFa-T3mj6PVYsg,Quiznos,36.114988000000004,-115.147904,730 E Flamingo Rd,5.0,LASVEGAS,0,average,,,,,,,0,0,0,0,0,0,0,0,0,0
31,hJX8WoV-KbFVHojZ6i83Cg,Quiznos,36.1604805,-115.17233,901 S Rancho Dr,3.6470588235294117,LASVEGAS,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
32,gwYt_q3Ob7aQJIefIBsZiQ,Raising Cane's,36.058716,-115.2433571,7135 S Rainbow Blvd,4.03030303030303,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0
33,kiU9C58n7dgygdrpjOQXMQ,Los Jarochos Restaurant,36.101319000000004,-115.244375,4811 S Rainbow Blvd,3.774193548387097,LASVEGAS,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
34,bAdwf-n52f46-ZjlfJ1Hwg,Roberto's Taco Shop,36.273014700000004,-115.25186219999999,7251 W Azure Dr,2.3846153846153846,LASVEGAS,0,loud,,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0
35,ijg7qQCYnhUWBd5JUxbfvA,Roxy's Diner,36.1477095179,-115.15520587600001,2000 Las Vegas Blvd S,2.9439775910364148,LASVEGAS,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
36,crGdKSRKi25R2vorZ7skzg,Tortilleria San Diego,36.1656584,-115.11657849999999,235 N Eastern Ave,4.666666666666667,LASVEGAS,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
37,l_eFv9Q9Q8RBLqfJJXi9ug,Subway,36.101557799999995,-115.1374328,1196 E Tropicana Ave,2.0,LASVEGAS,0,,,,,True,,,0,0,0,0,0,0,0,1,0,0
38,ZPZYNq9fNu2GyeCSz7U-fg,Five Star Tavern,36.1590151,-115.08507730000001,4220 E Charleston Blvd,3.1666666666666665,LASVEGAS,0,,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
39,AYe8rS3qBPuLHSwNOZSbcA,Sushi Loca,36.1450494098,-115.33282447100001,10965 Lavender Hill Dr,3.074235807860262,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
40,5_MrPFw9E0cMJ1Q0DJFZOQ,Tilted Kilt Pub & Eatery,36.1173843209,-115.170322225,"3545 Las Vegas Blvd, Unit L-26",2.8333333333333335,LASVEGAS,0,loud,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
41,KPsu_1Q9XYRKWs_ZBTtlTg,Sky Lounge,36.1065949,-115.1709543,3745 S Las Vegas Blvd,2.3333333333333335,LASVEGAS,0,,,,,False,,,0,0,0,0,0,0,0,0,0,0
42,tSbs8i_9Hlaommupjgn63Q,Panda Express,36.173984399999995,-115.0797206,4416 E Bonanza Blvd,3.2142857142857144,LASVEGAS,0,average,,,,True,,,0,0,0,0,0,1,0,1,0,0
43,wwEg_6bHfTrOpn_bygIQZg,Little Ceasars,36.2412164566,-115.077913174,"4388 E Craig Rd, Ste 135",1.8,LASVEGAS,0,,,,,False,,,0,0,0,0,0,0,0,0,0,0
44,oIoq6WQbyRpPZClMkHQNlQ,Delicia's Latina's,36.1600037195,-115.118577965,,3.0,LASVEGAS,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
45,OFw59czUoeeosFMKfRawmg,Gordon Biersch Brewery Restaurant,36.1170027,-115.1552488,3987 Paradise Rd,3.304843304843305,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
46,9CNObWIk7w8poCo5IAtgmw,Raising Cane's,36.1005126302,-115.186880296,3535 W Tropicana Ave,4.036363636363636,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,1,0,0
47,7KkgMcbVaetryW1wwpzvvA,Cafe Rio,36.264829999999996,-115.25774299999999,5765 Centennial Center Blvd,3.2679738562091503,LASVEGAS,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
48,uIbZjRRqR1OR-t2NBCa1Wg,Pizza Hut,36.09445720000001,-115.2088673,"5255 S. Decatur Blvd., #113",2.3125,LASVEGAS,0,average,,False,False,False,False,False,0,0,1,0,0,0,0,0,0,0
49,G54fcIaoI89tc6X285suRA,DD'Coffee Shop,36.1121084,-115.2793898,4255 S Durango Dr,3.41025641025641,LASVEGAS,0,very_loud,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
50,GisIy4El3OAxJwnkovgv_A,Hot Dog on a Stick,36.172531899999996,-115.197258,4300 Meadows Ln,3.1,LASVEGAS,0,loud,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
51,pyqnGlIfP9Zw8LLxBjyAiA,Nobu,36.116743332199995,-115.175368225,3570 Las Vegas Blvd S,3.9238095238095236,LASVEGAS,0,average,,False,False,False,True,False,0,0,0,1,1,0,0,0,0,0
52,tro-hrljuY1cUAVFYauTlQ,In-N-Out Burger,36.1041636,-115.13759990000001,4705 S Maryland Pkwy,4.294545454545455,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
53,_QvGAqMmrUIlxpby2Ul5Dg,Dona Maria Tamales Restaurant,36.2191460556,-115.251756703,3205 N Tenaya Way,3.3016528925619837,LASVEGAS,0,average,,False,False,True,False,False,1,0,0,0,1,0,0,0,0,0
54,YYRP-b61hjDljhWBfmUlDg,KFC,36.1139,-115.066,4924 Boulder Hwy,1.8421052631578947,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
55,BG8lvZoPTrPJqcvTh-ytzg,The Range Steakhouse,36.1183787,-115.17262020000001,"Harrahs Las Vegas, 3475 S Las Vegas Blvd",4.142857142857143,LASVEGAS,0,average,,True,False,,True,False,0,0,0,0,1,0,0,0,0,0
56,JKTMgelIQ-VHn7SL5nyiWA,Buddha Thai Bistro,36.018226299999995,-115.1179256,"9400 S Eastern Ave, Ste 106B",4.255813953488372,LASVEGAS,0,quiet,,False,False,True,False,False,0,0,0,0,0,1,1,0,0,0
57,C4XsC2ZBtsl1EgjdVue3yA,Pinoy Pinay Filipino Restaurant,36.145433000000004,-115.1360328,1217 E Sahara Ave,3.3947368421052633,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
58,4Pb7SlTK89uSdqOwMNM35A,Tequila Taqueria,36.113859999999995,-115.168798,3645 Las Vegas Blvd S,3.0372340425531914,LASVEGAS,0,average,,True,False,False,False,False,1,0,0,0,0,0,0,0,0,0
59,J121PGT4oi5AqVbtMoEfVw,La Parrilla,36.113043100000006,-115.1194493,4161 S Eastern Ave,3.3333333333333335,LASVEGAS,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
60,LpGCzgAKNSpzDNEUMVVtZA,Grimaldi's Pizzeria,36.0583338569,-115.243319197,"7155 S Rainbow Blvd, Ste 125",4.16557734204793,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
61,iFCz-xI7CV98fcaB4Chh3g,The Black Sheep,36.0560801,-115.2808739,8680 W Warm Springs Rd,4.53932584269663,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
62,tyCOrWRRqrg6sym4lKkVZg,Huerta's Bakery,36.1296956,-115.1372555,1165-1185 E Desert Inn Rd,3.0,LASVEGAS,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
63,2GfKCR3S8I2m0iiyEd3sKA,Blue Agave,36.114539,-115.19568400000001,4321 W Flamingo Rd,1.6,LASVEGAS,0,,,,,,,,1,0,0,0,1,0,0,0,0,0
64,82YGtjc5KKikNiqBZ33qzw,Kyara Japanese Tapas,36.0698514,-115.2249867,"6555 S Jones Blvd, Ste 120",4.116822429906542,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
65,zAhv5Pg3vUB_kzdCj0KtDg,The Chicken Shack,36.0985966084,-115.242525861,"4950 S. Rainbow Blvd, Ste 130",3.727272727272727,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
66,DHUAQ4pzH9KKzGZDm1jZLg,Krispy Kreme Doughnuts,36.1252910295,-115.245750385,7015 W Spring Mountain Rd,3.1578947368421053,LASVEGAS,0,,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
67,kMGfuOZeBDNQJ4_pBjE26Q,Taqueria Del Paisano,36.2266667168,-115.081340857,3603 N Las Vegas Blvd,4.333333333333333,LASVEGAS,0,average,,False,False,False,False,True,1,0,0,0,0,0,0,0,0,0
68,VEcI0bURmJtf0B9UPSEMDA,Millano Pizzeria,36.1165039,-115.2068875,"4850 W Flamingo Rd, Ste 6",3.9166666666666665,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
69,luf0E5FPY-hv-uceL8QtBA,Fat Bar,36.105267700000006,-115.17249640000001,3763 Las Vegas Blvd S,3.782608695652174,LASVEGAS,0,average,,False,True,True,False,False,0,1,0,0,0,0,0,0,0,0
70,Rv1IiQaIIDunqzS8dSvHCw,Plumeria Thai Cafe,36.2192233223,-115.24270378799999,6710 W Cheyenne Ave,4.655963302752293,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,1,0,0,0
71,FT99KLluYZA7vFZEIypIwQ,Fracos & Froccs,36.0682497116,-115.177230835,"6593 Las Vegas Blvd S, Unit B155",3.727272727272727,LASVEGAS,0,quiet,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
72,tZW4NLpEYinu4mIxdKj0Pw,The Rose Grill,36.1585755,-115.0996395,3328 E Charleston Blvd,3.3333333333333335,LASVEGAS,0,,,,,,,,0,0,0,0,0,0,0,0,0,0
73,gPzDw2Ms6JZRZhA2tyxItw,Burger King,36.12817329999999,-115.1374956,3355 S Maryland Pkwy,2.727272727272727,LASVEGAS,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
74,GGvjkKM74UnOh2NyvwTLZQ,Jjanga Fusion Pocha,36.142944299999996,-115.22655549999999,"6145 W Sahara Ave, St 1",4.4375,LASVEGAS,0,,,,,False,,,0,0,0,0,0,0,0,0,0,0
75,MXpCVzm1V5OH05KO6n7ntA,The Corndog Company LV,36.2657011,-115.25996459999999,5720 Centennial Center Blvd,4.857142857142857,LASVEGAS,0,average,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
76,qtZ50TWkfNS2UtLLuD1m8Q,Freddy's Frozen Custard & Steakburgers,36.158624200000006,-115.2047571,4675 W Charleston Blvd,4.389380530973451,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
77,2oCM63whZH_IW6kzxciysg,Taqueria El Pastorcito 2,36.159418485799996,-115.20734263899999,4820 W Charleston Blvd,3.6666666666666665,LASVEGAS,0,,,,,,,,1,0,0,0,0,0,0,0,0,0
78,V1EdIokE0YYN__dNYfXRdA,Pokeman,36.126129999999996,-115.1891408,"3735 Spring Mountain Rd, Ste 206",4.152046783625731,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
79,LV-oONzEA22qiBEFK1sckA,American Fish,36.106788606,-115.17320752100001,"Aria Resort and Casino, 3746 Las Vegas Blvd S",3.5432525951557095,LASVEGAS,0,average,,False,False,,True,False,0,1,0,0,1,0,0,0,0,0
80,vuqHcBCbxH36hCFsZ1W-0Q,Mulligan's Pub,36.084130145,-115.031260665,6471 Boulder Hwy,3.4468085106382977,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
81,0DQ31asd4IeOTI7dkZ3OXQ,Sea Harbour Seafood Restaurant,36.1598136,-115.24073929999999,6600 W Charleston Blvd Ste 118,3.0,LASVEGAS,0,,,,,,,,0,0,0,0,0,1,0,0,0,0
82,mDtlBsfTUPDuASvUcKWSbw,L&L Hawaiian Barbecue,36.11590089999999,-115.22632040000002,6118 W Flamingo Rd,4.184615384615385,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
83,16Fplxu-OwVmTEFxQAUP4g,TENDER Steak & Seafood,36.095355639699996,-115.176614273,3900 Las Vegas Blvd S,3.49645390070922,LASVEGAS,0,quiet,,True,False,False,True,False,0,1,0,0,0,0,0,0,0,0
84,kaVWvc71cXH9MKuQmDtVUA,Pho Thai Binh,36.1263001,-115.20371740000002,4631 W Spring Mountain Rd,3.0,LASVEGAS,0,,,False,False,,False,False,0,0,0,0,0,0,0,0,0,0
85,dP1_wP59hvVDWNzFFS_6YQ,Subway,36.090389813099996,-115.17231037200001,3999 Las Vegas Blvd S,2.066666666666667,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
86,T5nTtSCSRoEYMsZPhF61wg,Waffles Cafe,36.2779836878,-115.286947773,"6446 N Durango Dr, Ste 150",4.166666666666667,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
87,gKFDJ9IpFxt95DHxTN7ZHw,Gyro Time Restaurant,36.2191781,-115.26247120000001,7660 W Cheyenne Ave,3.3466666666666667,LASVEGAS,0,quiet,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
88,hJgdrSbwhkp3-GbAyS79Gg,Pit Boss BBQ,36.188778899999996,-115.160131,1600 N Martin Luther King Blvd,3.8181818181818183,LASVEGAS,0,,,False,False,,False,False,0,1,0,0,0,0,0,0,0,0
89,GjbF1ZEbIpC2KqUbZ7KQWQ,Dynamite Grill,35.9999263,-115.20749509999999,"10450 S Decatur Blvd, Ste 105",3.225806451612903,LASVEGAS,0,quiet,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
90,vAuzGR-ufeLu3Y_U5UlO_w,Stick E Rice,36.130878499999994,-115.11500249999999,2544 E Desert Inn Rd,3.981132075471698,LASVEGAS,0,quiet,,False,False,,False,False,0,0,0,0,0,0,1,0,0,0
91,A1ZRCrjOMOwQGj2hCYWDEQ,KFC,36.1588,-115.316,10267 W Charleston Blvd.,1.736842105263158,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
92,beuVp5CZxCdNvQIIPBS2rw,Chubby Cattle,36.1273078,-115.22436119999999,"3400 S Jones Blvd, Ste 15",4.336557059961315,LASVEGAS,0,average,,False,False,True,False,True,0,0,0,0,0,1,0,0,0,0
93,oL_fYqSHG63vR0TBMyoo_A,Green Leaf's & Bananas,36.163691,-115.157758,"875 S Grand Central Pkwy, Ste 1490",1.9565217391304348,LASVEGAS,0,,,True,False,False,False,False,0,0,0,0,0,0,0,0,0,0
94,_8VkSb_Mryb6bHQxSWB7Pg,Swish Shabu Shabu,36.126100799999996,-115.211285,"5115 W Spring Mountain Rd, Ste 121",3.738341968911917,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,1,0,0,0,0,0,0
95,39BNnMLzx0UUwkWKxGeQKA,La Cosina Mexican Restaurant,36.0564689,-115.1722497,"7320 Las Vegas Blvd S, Ste 110",3.8518518518518516,LASVEGAS,0,quiet,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
96,UEuvtQTKNS0w53oJTrwS2Q,Sin City Sandwich,36.166596500000004,-115.14422409999999,375 Lewis Ave,4.458333333333333,LASVEGAS,0,average,,True,False,True,False,False,0,0,0,0,0,0,0,0,0,0
97,wjf1uZNr6E4LQ0nUNHX5AA,Rivas Mexican Grill #2,36.128693,-115.1091,"3025 E Desert Inn Rd, Ste1",3.5454545454545454,LASVEGAS,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,0,0
98,kUntNQ5P9IrRzEoHdRxV-w,Mark Rich's New York Pizza & Pasta,36.2710367,-115.26793700000002,7930 W Tropical Pkwy,3.163265306122449,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
99,6WWXpMwIB7gTc4yZrkM-fQ,Hot Dog On A Stick,36.0988311768,-115.175765991,3850 Las Vegas Blvd S,3.7058823529411766,LASVEGAS,0,very_loud,,False,False,False,False,False,0,0,0,0,0,0,0,1,0,0
100,Ekxhn3gyMfoXslnVxhZn3w,Taco Bell,36.195937,-115.227792,6200 West Lake Mead,2.888888888888889,LASVEGAS,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,1,0,0
101,jxbEwtV8Et1lm8ubk4AGuw,Mimosas Gourmet,36.1271903,-115.28001019999999,"3455 S Durango Dr, Ste 114",4.286407766990291,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,0,0
102,3weo8OctYcKoS_AV9OrOgw,Juice NV,36.016341616,-115.117167458,"9500 S Eastern Ave, Ste 110",3.5849056603773586,LASVEGAS,0,,,False,False,True,False,False,0,0,0,0,0,0,0,0,1,1
103,Xqur5VuobC9WW3crdxZPBw,Amlee Chinese Cuisine,36.070716499999996,-115.09112569999999,3827 E Sunset Rd,3.642857142857143,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,1,0,0,0,0
104,gtVPsVK83JkeyrN1C1ozeQ,Pizza Lotto,36.1689134331,-115.13848629,600 E Fremont St,4.125,LASVEGAS,0,average,,False,False,True,False,False,0,0,1,0,0,0,0,0,0,0
105,Km7BcCSXb78oymx-Ek2P9w,Husongs Cantina,36.086667999999996,-115.17298600000001,3930 Las Vegas Blvd,5.0,LASVEGAS,0,,,False,False,,False,False,1,0,0,0,0,0,0,0,0,0
106,AnXovUgUHJap3QaDRnjL1w,Blueberry Hill Family Restaurant,36.1161975,-115.09238799999999,3790 E Flamingo Rd,3.9546827794561934,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
107,VYOtofDcgJIV5-vPUd4sZA,Cicis,36.166912727399996,-115.06359403399999,"309 N Nellis Blvd, Ste 120",2.761904761904762,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
108,B19KKE75ZxqoR3EDuvA1qw,China Star,36.1586341,-115.20308929999999,4595 W Charleston Blvd,2.7681159420289854,LASVEGAS,0,average,,False,False,False,False,False,0,0,0,0,0,1,0,0,0,0
109,nM9NwHXy3EadihjJTG2i5w,Pancho's Vegan Tacos,36.1007774746,-115.10181450299999,"4865 S Pecos Rd, Ste 5",4.414507772020725,LASVEGAS,0,average,,False,False,True,False,False,1,0,0,0,0,0,0,0,1,0
110,p5rpYtxS5xPQjt3MXYVEwA,Greens and Proteins,36.026231700000004,-115.11925729999999,8975 S Eastern Ave,4.066141732283465,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,1,1
111,SknYYIK1rBNgYqNl4tYUPA,Marias Taco Shop,36.055748,-115.11708119999999,"7380 S Eastern Ave, Ste 118",3.6774193548387095,LASVEGAS,0,quiet,,False,False,False,False,False,1,0,0,0,0,0,0,0,0,0
112,Z1HnNAGBt0y9uZX1a1_9sQ,Subway,36.197368100000006,-115.2578289,"7500 W Lake Mead Blvd, Ste 8",3.142857142857143,LASVEGAS,0,,,False,False,True,False,False,0,0,0,0,0,0,0,1,0,0
113,5qK5rJxwo0cjP3vTf3lkSA,Little Caesars Pizza,36.2178018,-115.24062430000001,6621 W Cheyenne Ave,1.4166666666666667,LASVEGAS,0,loud,,False,False,False,False,False,0,0,0,0,0,0,0,0,0,0
114,j2w6wlRmlaZaaErQus8ElQ,Pita House,36.014087183899996,-115.135131108,"1310 E Silverado Ranch Blvd, Ste 101",4.3539094650205765,LASVEGAS,0,average,,False,False,True,False,False,0,0,0,0,0,0,0,0,1,0
115,9hNuOUywLPHdSbAXtQ9DhQ,Slices Pizzeria,36.1337103,-115.0850568,4111 Boulder Hwy,3.2,LASVEGAS,0,very_loud,,,,,,,0,0,0,0,0,0,0,0,0,0
116,tfg08x88Mr4nEr8_bVal7w,Restaurante Guadalajara,36.190844065,-115.06240615899999,1725 N Nellis Blvd,4.714285714285714,LASVEGAS,0,average,,False,False,,False,False,1,0,0,0,1,0,0,0,0,1
117,mjhwLcuoenVW8oFhcNmlHA,Claim Jumper,36.1586208868,-115.290936644,1100 S Fort Apache Rd,2.9640522875816995,LASVEGAS,0,average,,False,False,True,False,False,0,1,0,0,0,0,0,0,0,0
118,1BtNZszIr8LvtPOhN0X4Mw,Gold Mine Bar & Grill,36.1179234185,-115.16076975600001,3950 Koval Ln,2.4615384615384617,LASVEGAS,0,,,False,False,False,False,False,0,1,0,0,0,0,0,0,0,0
